,0,1,2,3,4,5,6
882,NEUTRO,76432124,2022-08-08T00:33:32Z,1556438426651615232,pt,2," 
 
a  carlos vieira   cunha pdt   pergunta inicial #debatenaband #debatenabandrs "
883,NEUTRO,2865326772,2022-08-08T00:33:25Z,1556438395920044034,pt,11," 
 
 eduardo_leite
 falando  mulheres sobre violencia contra mulheres levantou bola     argenta lembrar       fez   mulheres     exames   cancer la       prefeito   pelotas #debatenabandrs"
884,IRONIA,1534972649658535951,2022-08-08T00:33:21Z,1556438379629264896,pt,0," 
 
ta va descansar  argenta #debatenabandrs"
885,CONFUSO,95524945,2022-08-08T00:33:16Z,1556438358330679296,pt,0," 
 
 aparencia aposto  vicente bogo   ex-seminarista   ombreira diz muito\n\n#debatenabandrs"
886,NEGATIVO,2737716509,2022-08-08T00:33:15Z,1556438353096081419,pt,0," 
 
oleite_ sim impostos arrancando  sangue   gauchos"
887,POSITIVO,696539544087371776,2022-08-08T00:33:07Z,1556438321961861120,pt,0," 
 
nabandrs\n#edegarprettogovernador\n#oliviosenador\n#lulapresidente \n#lulaolivioprettoruas\n#rsqueopovoquer \nnosso proximo governador @edegarpretto pt-psol-pcdob-pv  vivo debate   band\n "
888,CONTEXTO,46826922,2022-08-08T00:33:05Z,1556438312910553092,qme,0," 
 
nabandrs "
889,NEGATIVO,46504583,2022-08-08T00:33:03Z,1556438302974246913,pt,0," 
 
eiredo eduardo_leite
  deve     comercio       duduzinho fechou   comercios   deixou varias familias   fome   emprego\n\ncomercio fechado   duduzinho milk"
890,CONTEXTO,1509136324028243968,2022-08-08T00:32:58Z,1556438281709043721,pt,0," 
 
 padre falando #debatenabandrs"
891,POSITIVO,1482043270935068677,2022-08-08T00:32:56Z,1556438273643495425,pt,0," 
 
 vamos eduardo eduardo_leite
 45 #uniaobrasilrs #debatenabandrs"
892,POSITIVO,1280367602179674113,2022-08-08T00:32:54Z,1556438266685054978,pt,0," 
 
gar #debatenabandrs #lulaolivioprettoruas"
893,NEGATIVO,40865410,2022-08-08T00:32:54Z,1556438265103884289,pt,0," 
 
renzoni olha gente  bem         faz caixadois
     amigo presidente   desgracado   historia   prefiro ficar lado peninha"
894,NEUTRO,1058037270186475521,2022-08-08T00:32:54Z,1556438264701149184,pt,0," 
 
ergunta  argenta sobre acoes     mulheres possam empreender   estado     protegidas   violencia\n\nargenta diz     empresas   70   mulheres     pretende reduzir secretarias   criar   especial   metade sul #debatenabandrs"
895,NEUTRO,1313793161169436672,2022-08-08T00:32:52Z,1556438259064094726,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 chega eduardo_leite
    pergunta   roberto argenta sobre politicas   mulheres #debatenabandrs"
896,NEGATIVO,3387497992,2022-08-08T00:32:51Z,1556438253959614470,pt,0," 
 
ao banrisul pq vieram pessoas    kkk

 ah pronto #contemironia #debatenabandrs"
897,CONTEXTO,68761173,2022-08-08T00:32:51Z,1556438253749821440,qme,0," 
 
oleite_ "
898,CONTEXTO,2591286051,2022-08-08T00:32:50Z,1556438251237478401,und,0," 
 
oleite_ ze"
899,NEGATIVO,41175313,2022-08-08T00:32:45Z,1556438228571389952,pt,0," 
 
iro ta estragado \n#debatenabandrs "
900,IRONIA,62321663,2022-08-08T00:32:42Z,1556438216902938624,pt,0," 
 
s pro psb  retirou   bogo     tumba   sequer coloca   adesivo   numero paleto velho #debatenabandrs"
901,NEGATIVO,1693931534,2022-08-08T00:32:33Z,1556438179686879234,pt,1," 
 
pretto @ptpoa eduardo_leite
    reles mentiroso   engana   ninguem"
902,DIVIDIR,1518722725388374016,2022-08-08T00:32:26Z,1556438149823340544,pt,0," 
 
renzoni esperamos honestidade  respeito forcas policiais q nunca deixaram   crime tomar conta rs   perderam   direitos adquiridos anos   desgoverno mentiroso eduardo_leite
 qualhado esperamos q   senhor valorize brigada militar     faz diferenca contra   crime abraco"
903,NEGATIVO,35747858,2022-08-08T00:32:23Z,1556438135483121664,pt,13," 
 
orenzoni sempre apoiou   eduardo_leite
   politica   privatizacao   desmonte agora critica   parceiro privateiro barbaridade #debatenaband #debatenabandrs #lulaolivioedegarruas"
904,POSITIVO,488678969,2022-08-08T00:32:23Z,1556438134145032192,pt,0," 
 
os      voto       respeito\n#lulaolivioedegarruas #debatenabandrs "
905,POSITIVO,116829646,2022-08-08T00:32:20Z,1556438122916880386,pt,23," 
 
didato presidente lula rs  lado   pedro ruas   olivio dutra   representamos   frente   esperanca\n#lulaolivioprettoruas #debatenabandrs "
906,POSITIVO,68759158,2022-08-08T00:32:19Z,1556438118500388864,pt,4," 
 
uro governador @edegarpretto conhece  rs   ponta ponta   sabe   dificuldades\r     potencial   cada regiao     prioriza   dialogo   participacao\r popular     governos @olivio_dutra   @tarsogenro\n#debatenabandrs\n#lulaolivioprettoruas"
907,NEGATIVO,1529445932118556673,2022-08-08T00:32:18Z,1556438113597145093,pt,5," 
 
bom pro rio grande @onyxlorenzoni   logica privatista bb   caixa   lucros   economia recuou   abriu credito   pequenos   medios produtores   empresas     bancos   fomento\n\n#lulaolivioedegarruas\n#lulaolivioprettoruas\n#debatenabandrs"
908,POSITIVO,1285400919547490305,2022-08-08T00:32:17Z,1556438108752715782,pt,0," 
 
duardo eduardo_leite
 45 #uniaobrasilrs #debatenabandrs"
909,POSITIVO,3165600898,2022-08-08T00:32:09Z,1556438076683173888,pt,0," 
 
 vamos eduardo eduardo_leite
 45 #uniaobrasilrs #marcelolima #debatenabandrs"
910,CONTEXTO,1280367602179674113,2022-08-08T00:32:08Z,1556438074435014663,qme,0," 
 
nabandrs #lulaolivioprettoruas "
911,POSITIVO,98679784,2022-08-08T00:32:07Z,1556438069510799361,pt,0," 
 
urpresos     bom desempenho   edegar pretto debate           conhecia   chefe   casa civil enquanto   presidiu al discordavamos   quase tudo   conheci ali   preparado lider   esquerda   leal   divergencia\n\n#debatenabandrs #bandjornalismo"
912,POSITIVO,1529445932118556673,2022-08-08T00:32:06Z,1556438064985161728,pt,1," 
 
pretto    candidato   esperanca\n\n #debatenabandrs #lulaolivioprettoruas "
913,NEUTRO,1313793161169436672,2022-08-08T00:31:59Z,1556438033569808392,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 entao @vicentebogo afirma    banrisul precisa   gerido     ente estado     sociedade   assim profissionalizado #debatenabandrs"
914,NEUTRO,1537144596152700931,2022-08-08T00:31:51Z,1556438003089899520,pt,4," 
 
dato lula rs\n\n#debatenabandrs\n#lulaolivioprettoruas "
915,NEGATIVO,4160273056,2022-08-08T00:31:50Z,1556437995527495684,pt,0," 
 
renzoni    ainda   precisou pedir desculpas     recebido propina"
916,CONTEXTO,1518984949591855106,2022-08-08T00:31:49Z,1556437992247631875,qht,0," 
 
nabandrs"
917,CONTEXTO,1385423702657994753,2022-08-08T00:31:44Z,1556437973968846848,qme,0," 
 
uefontana @edegarpretto "
918,POSITIVO,1155091939945046016,2022-08-08T00:31:43Z,1556437967568359430,pt,0," 
 
pretto @lulaoficial @olivio_dutra @pedroruaspsol  apoio "
919,NEUTRO,1058037270186475521,2022-08-08T00:31:40Z,1556437955559956485,pt,0," 
 
z  maior desafio   racionalizar gestao publica dentro   empresas autarquias   organizacoes afirma   banrisul   pode   gerido politicamente   sim deve   gerido   base socio majoritario   povo rs #debatenabandrs"
920,CONTEXTO,1110516090835214336,2022-08-08T00:31:35Z,1556437933384671233,qme,1," 
 
prettogovernador \n#debatenabandrs \n@edegarpretto "
921,NEGATIVO,1193362901102407681,2022-08-08T00:31:31Z,1556437919556145152,pt,0," 
 
pretto      roubado tanto   petrobras..."
922,POSITIVO,3165600898,2022-08-08T00:31:30Z,1556437915143749635,pt,0," 
 
 eduardo eduardo_leite
 fez    precisava   feito       estado   rumo certo #uniaobrasilrs #marcelolima #debatenabandrs"
923,CONTEXTO,1336109085054398466,2022-08-08T00:31:29Z,1556437911112978432,qme,1," 
 
icial #lulanoprimeiroturno #debatenabandrs "
924,CONTEXTO,1381977804015816704,2022-08-08T00:31:26Z,1556437897066254343,pt,0," 
 
damatrix humberto coloca #debatenabandrs"
925,CONFUSO,1509136324028243968,2022-08-08T00:31:26Z,1556437895388569602,pt,0," 
 
ro bogo     consigo lembrar       mr magoo ia parar   saber   lugares   absurdos #debatenabandrs"
926,CONTEXTO,52412195,2022-08-08T00:31:24Z,1556437887549378560,es,1," 
 
 band\n@psbrs \n@vicentebogo "
927,NEGATIVO,1477040958587949056,2022-08-08T00:31:20Z,1556437870658854912,pt,0," 
 
i nunca vi\no pessoal psb acordou   caixao 'opa vai la debate     #debatenabandrs"
928,NEGATIVO,809883120,2022-08-08T00:31:09Z,1556437826329317377,pt,0," 
 
lando  ma gestao enquanto   governo federal cagou   politica   precos dolarizando petrobras\n\n#debatenabandrs"
929,POSITIVO,1177954072273604608,2022-08-08T00:31:09Z,1556437826186665984,pt,0," 
 
 eduardo_leite
    melhor nome disparado seguido   argenta #debatenabandrs"
930,NEGATIVO,1346996301007781890,2022-08-08T00:31:08Z,1556437820885110784,pt,0," 
 
renzoni aqui    levas   nada   comecou mentindo sobre pandemia ensaca   viola   volta puxar saco minto pq     enrola     desenrola  "
931,NEUTRO,175237071,2022-08-08T00:31:06Z,1556437812576231424,it,0," 
 
nabandrs onix lorenzoni infere  quer privatizar banrisul"
932,CONTEXTO,37320286,2022-08-08T00:31:05Z,1556437810797846533,qht,0," 
 
nabandrs #vieiranaband"
933,POSITIVO,1280367602179674113,2022-08-08T00:31:01Z,1556437791583748096,pt,0," 
 
r pretto  retomar esperanca povo gaucho #debatenabandrs #lulaolivioprettoruas"
934,NEGATIVO,43433362,2022-08-08T00:31:01Z,1556437791374020609,pt,0," 
 
einz     verdade disputando   palanque   bolsonaro \ncompeticao     puxa     saco\n#debatenabandrs"
935,NEUTRO,1313793161169436672,2022-08-08T00:30:57Z,1556437774538088448,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 bogo defende  banrisul   bando   fomento   desenvolvimento regional @onyxlorenzoni afirma   pessoas     vieram   comandar   banrisul     ma gestao   evidente"" diz     sicredi     banho #debatenabandrs"
936,CONTEXTO,37320286,2022-08-08T00:30:53Z,1556437759644024834,qht,0," 
 
nabandrs #vieiranaband"
937,DIVIDIR,37320286,2022-08-08T00:30:52Z,1556437755462295562,pt,14," 
 
or\n@vieirapdt deu  invertida espetacular   @onyxlorenzoni\n\nfalou verdades       querem ouvir   brasil     trabalhadores sus venceram pandemia apesar   bolsonaro \napesar negacionismo apesar atraso   vacina apesar deboche   gripezinha "
938,POSITIVO,1285400919547490305,2022-08-08T00:30:52Z,1556437752501133313,pt,0," 
 
oleite_ fechado  eduardo eduardo_leite
 #uniaobrasilrs #debatenabandrs"
939,NEGATIVO,1529445932118556673,2022-08-08T00:30:49Z,1556437741600120833,pt,1," 
 
lorenzoni @heinzeoficial  eduardo_leite
   @jairbolsonaro    pensam   vender agora     banrisul seguem   plano guedes falam   lucro       fomento   desenvolvimento\n\n#lulaolivioedegarruas\n#lulaolivioprettoruas\n#debatenabandrs"
940,POSITIVO,863444580955566081,2022-08-08T00:30:45Z,1556437726081306627,und,0," 
 
 @bandjornalismo vai @onyxlorenzoni"
941,NEUTRO,1058037270186475521,2022-08-08T00:30:44Z,1556437720377032704,pt,0," 
 
z  pessoas     vieram pro rs comandar   banrisul       ma gestao agora   comparando banrisul   sicredi #debatenabandrs"
942,NEUTRO,116829646,2022-08-08T00:30:43Z,1556437715364810752,pt,39," 
 
sul  fortalecido   somente   comemorar lucros     desenvolver   rio grande apoiando industria pequenas   medias empresas   agricultura     possamos produzir     cuidar     pessoas\n#lulaolivioprettoruas #debatenabandrs"
943,NEGATIVO,46826922,2022-08-08T00:30:37Z,1556437690924531716,pt,0," 
 
nyx caixadois
 agora quer  governador\n#debatenabandrs #detenabdrs "
944,IRONIA,1654148270,2022-08-08T00:30:35Z,1556437682393436163,pt,1," 
 
renzoni responde  vieira   cunha sobre atuacao   bolsonaro   relacao covid-19\n\n""o presidente       melhor desempenho tratamento   pandemia mundo ocidental""\nesse     cidadao   bem   deseja governar   rs #debatenabandrs "
945,NEUTRO,76432124,2022-08-08T00:30:35Z,1556437681827192833,pt,2," 
 
a  eduardo eduardo_leite
 psdb   pergunta inicial #debatenaband #debatenabandrs "
946,CONTEXTO,1280367602179674113,2022-08-08T00:30:33Z,1556437674101202945,qht,0," 
 
nabandrs #lulaolivioprettoruas"
947,NEGATIVO,1503890622335311877,2022-08-08T00:30:33Z,1556437672549285891,pt,0," 
 
renzoni bencao  reincidencia   corrupcao   caixadois
   auto-excludentes"
948,POSITIVO,1482043270935068677,2022-08-08T00:30:32Z,1556437668459945984,pt,0," 
 
 vamos  eduardo eduardo_leite
 #uniaobrasilrs #debatenabandrs"
949,CONTEXTO,1385423702657994753,2022-08-08T00:30:30Z,1556437660687900673,qme,0," 
 
uefontana @edegarpretto @lulaoficial "
950,NEGATIVO,16655632,2022-08-08T00:30:26Z,1556437643650547712,pt,2," 
 
z  bolsonaro fez melhor gestao   pandemia ocidente   deboche   familias   700 mil brasileiros mortos   politica bolsonarista proporcao   tragedia pandemica tomou brasil   assinatura   bolsonaro   deixou   povo morrer #debatenabandrs"
951,NEGATIVO,1447696489002766340,2022-08-08T00:30:21Z,1556437625397018628,pt,0," 
 
go  estado     estara livre   vagabundos ordinarios desgracados incompetentes tucanalhas #psdbnuncamais #forapt #forarodrigogarcia #debatenabandsp #debatenaband #debatenabandrj #debatenabandmg #debatebandrio #debatenabandrs #debatenabandba"
952,CONTEXTO,1046924558882738176,2022-08-08T00:30:21Z,1556437624998580232,pt,2," 
 
 porto alegre\n\n#fantastico 201\n#domingoespetacular 65\n#programasilviosantos 63\n#encrenca 24\n#debatenabandrs 18"
953,POSITIVO,592318935,2022-08-08T00:30:21Z,1556437622804848646,pt,0," 
 
 bogo falou vdd sobre  banrisul poderia     grande uso\n#debatenabandrs"
954,CONTEXTO,1336109085054398466,2022-08-08T00:30:14Z,1556437595390939141,pt,0," 
 
nabandrs #lulanoprimeiroturno lula "
955,CONTEXTO,835570202289012736,2022-08-08T00:30:13Z,1556437591708389376,pt,29," 
 
oleite_ opa caiu  daqui "
956,POSITIVO,35268237,2022-08-08T00:30:11Z,1556437584263450624,pt,1," 
 
pretto @lulaoficial @pedroruaspsol @olivio_dutra futuro governador"
957,POSITIVO,1298346611291181056,2022-08-08T00:30:08Z,1556437569495334920,pt,0," 
 
ampla13  unico candidato   falou   investimentos investir produzir   cuidar         rio grande precisa vamos   vamos @edegarpretto #vamosjuntospelobrasil #lulanoprimeiroturno #edegargovernadorrs"
958,CONTEXTO,2800008013,2022-08-08T00:30:05Z,1556437555276644352,en,0," 
 
renzoni  implante energy #debatenabandrs "
959,POSITIVO,107854318,2022-08-08T00:30:00Z,1556437535722655745,pt,0," 
 
edegarpretto   deputado estadual     instituiu   sistema unificado estadual   sanidade agroindustrial familiar artesanal   de\npequeno porte susaf - conhecida   lei   agroindustrias familiares\n#lulaolivioprettoruas #debatenabandrs"
960,NEGATIVO,84330177,2022-08-08T00:29:59Z,1556437531629076484,pt,0," 
 
 falta  preparo   alguns candidatos   governo rs resultado   indicacoes   candidaturas   cima laco   substituicao   vesperas termino   convencoes\n#debatenabandrs"
961,POSITIVO,62804559,2022-08-08T00:29:58Z,1556437527678128128,pt,2," 
 
egarpretto governador  candidato @lulaoficial   governo rio grande\n#debatenabandrs #lulaolivioedegarruas "
962,CONTEXTO,1340988251876843520,2022-08-08T00:29:57Z,1556437522074550272,qme,0," 
 
nabandrs "
963,NEGATIVO,98234125,2022-08-08T00:29:56Z,1556437517708279814,pt,0," 
 
ala descabida nesse #debatenabandrs   deus"
964,NEUTRO,116829646,2022-08-08T00:29:54Z,1556437512213741569,pt,92," 
 
 dizer  gauchos   gauchas       governador vou anular todos   atos   privatizacao     corsan #lulaolivioprettoruas #debatenabandrs"
965,CONTEXTO,1416217260658765830,2022-08-08T00:29:50Z,1556437495100891136,pt,0," 
 
onarios  clientestipo   banrisul vendo   debate   candidatos governador \n#debatenabandrs"
966,NEGATIVO,1367967787440824327,2022-08-08T00:29:49Z,1556437490860425221,pt,0," 
 
renzoni levou  coca   pau candidato pdt   pergunta sobre saude"
967,CONTEXTO,1505297744935727107,2022-08-08T00:29:47Z,1556437480194326531,pt,0," 
 
 bla bla bla bla #debatenabandrs"
968,POSITIVO,165254874,2022-08-08T00:29:45Z,1556437474234318853,pt,1," 
 
retto deixa claro   compromisso   banrisul   corsan patrimonio publico continuara sendo publico #debatenabandrs\n#edegarprettogovernador\n#oliviosenador\n#lulapresidente \n#lulaolivioprettoruas"
969,NEGATIVO,38676166,2022-08-08T00:29:45Z,1556437473164754944,pt,0," 
 
  lorenzoni   bolsonaro     melhor trato   covid mundo   escarnio   familias enlutadas ainda segundo o deputado   admitiu caixadois
 pessoas terem morrido   moscas enquanto o bolsonaro debochava   mera narrativa   esquerda\n#debatenabandrs"
970,POSITIVO,35268237,2022-08-08T00:29:44Z,1556437470732029952,en,0," 
 
pretto @lulaoficial @olivio_dutra @pedroruaspsol grande"
971,NEGATIVO,1402658229377712132,2022-08-08T00:29:43Z,1556437464922947584,pt,0," 
 
renzoni vai  enxotado       presidente     churrascaria hoje"
972,NEUTRO,13257432,2022-08-08T00:29:33Z,1556437424758292480,pt,0," 
 
em debate  @bandrs #debatenabandrs"
973,NEGATIVO,482431734,2022-08-08T00:29:33Z,1556437424523419651,pt,0," 
 
te eduardo_leite
  virou   jogo   saiu     agenda   crise     agenda   investimentos #zemaqueamarelou entrou reclamando       dinheiro   vai sair       discurso   recebendo bilhoes   vale"
974,NEUTRO,1313793161169436672,2022-08-08T00:29:28Z,1556437402167742469,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
  candidato @onyxlorenzoni pergunta @vicentebogo sobre perda   patrimonio banrisul bogo defende   banrisul publico #debatenabandrs"
975,NEGATIVO,78068167,2022-08-08T00:29:28Z,1556437400020213770,pt,0," 
 
efensores   fujoes   debates nesse #debatenabandrs onyx defendendo bolsonaro   jobim defendendo zema"
976,CONTEXTO,612153535,2022-08-08T00:29:27Z,1556437397621063680,pt,1," 
 
ul valia r10 bi    4 anos     gestao tucana passou   r4 bi \n\n#debatenabandrs"
977,NEGATIVO,1477040958587949056,2022-08-08T00:29:23Z,1556437380713877506,pt,0," 
 
ketchup heinz ta   lucido   chevrolet onix   choque #debatenabandrs"
978,NEGATIVO,1534972649658535951,2022-08-08T00:29:18Z,1556437358639255552,pt,0," 
 
ampirao #debatenabandrs"
